1658,1460143403,247.30,0,on
1697,1460143397,204.70,0,on
1658,1460143403,247.30,0,on
1697,1460143407,204.70,0,on
1658,1460143403,247.30,0,on
1697,1460143407,204.70,0,on
1658,1460143403,247.30,0,on
1697,1460143407,204.70,0,on
1658,1460143403,247.30,0,on
1697,1460143407,204.70,0,on
1658,1460143403,247.30,0,on
1697,1460143407,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143407,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143407,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143407,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143407,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143417,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143417,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143417,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143417,204.70,0,on
1658,1460143413,166.10,4.4,on
1697,1460143417,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143417,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143417,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143423,51.00,8.6,on
1697,1460143427,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143427,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143427,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143437,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143437,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143437,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143437,204.70,0,on
1658,1460143433,5.90,9.4,on
1697,1460143437,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143437,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143437,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143437,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143437,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143447,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143447,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143447,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143447,204.70,0,on
1658,1460143443,74.50,6.9,on
1697,1460143447,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143447,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143447,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143447,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143447,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143452,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143457,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143462,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143467,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143472,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143477,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143482,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143487,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143492,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143502,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143502,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143502,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143502,86.60,0,on
1697,1460143497,204.70,0,on
1658,1460143502,86.60,0,on
1697,1460143507,204.70,0,on
1658,1460143502,86.60,0,on
1697,1460143507,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143507,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143507,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143507,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143507,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143512,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143517,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143522,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143527,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143532,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143537,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143547,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143547,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143549,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143549,204.70,0,on
1658,1460143542,86.60,0,on
1697,1460143549,204.70,0,on
1658,1460143552,86.60,0,on
1697,1460143549,204.70,0,on
1658,1460143552,86.60,0,on
1697,1460143549,204.70,0,on
1658,1460143552,86.60,0,on
1697,1460143549,204.70,0,on
1658,1460143552,86.60,0,on
1697,1460143559,204.70,0,on
1658,1460143562,86.60,0,on
1697,1460143559,204.70,0,on
1658,1460143562,86.60,0,on
1697,1460143569,204.70,0,on
1658,1460143562,86.60,0,on
1697,1460143569,204.70,0,on
1658,1460143572,83.20,0,on
1697,1460143572,204.70,0,on
